combo_id,label,status,retained_trade_ratio,retained_trade_count,universe,ma_windows,pivot_window,flagpole_lookback_bars,min_flagpole_bars,max_flagpole_bars,min_flagpole_return,min_flag_bars,max_flag_bars,max_flag_retrace_ratio,max_flag_channel_slope_pct_per_bar,max_flag_width_pct,min_breakout_body_pct,max_breakout_upper_shadow_pct,max_breakout_lower_shadow_pct,stop_buffer_pct,measured_move_fraction,min_reward_r,require_follow_through_close_gt_signal_close,max_holding_days,enable_hard_stop,enable_take_profit,enable_time_stop,start_date,end_date,total_return,benchmark_total_return,excess_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,daily_win_rate,average_holdings_count,total_turnover,total_trades,total_transaction_costs,information_ratio,planned_trade_count,entered_trade_count,closed_trade_count,open_trade_count,entry_fill_rate,trade_win_rate,average_trade_return,median_trade_return,profit_factor,fixed_entry_notional,peak_sma60_return_10__max
1,peak_sma60_return_10__max=0.05,ok,0.7465277777777778,215,csi500,"(20, 60, 120)",1,20,5,20,0.12,4,15,0.3,0.008,0.12,0.6,0.35,0.5,0.01,0.75,1.5,False,,True,True,False,2020-01-02,2026-03-16,0.07353517311010527,2.576408009944262,-2.5028728368341566,0.011992129085993897,0.01240983212612888,0.9668183997281532,1.189990941703406,0.015549639001621096,0.7712159159928845,0.318,1.628,5.011525796237661,270,2890.1413898950004,-1.057191815996596,139,136,134,2,0.9784172661870504,0.4552238805970149,0.028902030193889778,-0.01697785230060811,1.8666725510392976,20000.0,0.05
2,peak_sma60_return_10__max=0.06,ok,0.8298611111111112,239,csi500,"(20, 60, 120)",1,20,5,20,0.12,4,15,0.3,0.008,0.12,0.6,0.35,0.5,0.01,0.75,1.5,False,,True,True,False,2020-01-02,2026-03-16,0.07651449976691582,2.576408009944262,-2.4998935101773463,0.012463418218743971,0.013674730972693694,0.9126426245464413,1.1446094813166574,0.018271028614486262,0.6821410267434148,0.3233333333333333,1.7826666666666666,5.572794273192,302,3232.012733085,-1.0581299859995277,156,152,150,2,0.9743589743589743,0.44,0.02618023422797238,-0.025440510697770893,1.7611350568461666,20000.0,0.06
0,peak_sma60_return_10__max=0.04,ok,0.6145833333333334,177,csi500,"(20, 60, 120)",1,20,5,20,0.12,4,15,0.3,0.008,0.12,0.6,0.35,0.5,0.01,0.75,1.5,False,,True,True,False,2020-01-02,2026-03-16,0.050814533931865746,2.576408009944262,-2.5255934760123964,0.00836178856999803,0.01086893286089515,0.7715762033172188,0.8957045378818441,0.016956110143530823,0.49314309114630633,0.2986666666666667,1.3,4.21704037864353,225,2414.543568135,-1.0703583713243625,116,113,112,1,0.9741379310344828,0.42857142857142855,0.024675240103713702,-0.02717278150496634,1.73051434377307,20000.0,0.04
3,peak_sma60_return_10__max=0.08,ok,0.8923611111111112,257,csi500,"(20, 60, 120)",1,20,5,20,0.12,4,15,0.3,0.008,0.12,0.6,0.35,0.5,0.01,0.75,1.5,False,,True,True,False,2020-01-02,2026-03-16,0.07125543210332608,2.576408009944262,-2.505152577840936,0.011630769451519862,0.01521489837455562,0.7676412401220345,0.9469890477576789,0.01879701301175385,0.6187562589996131,0.3373333333333333,1.9533333333333334,6.121172528368742,333,3541.273396675,-1.0647144235003563,172,168,165,3,0.9767441860465116,0.4303030303030303,0.021981399122131182,-0.026627415683590536,1.5859669451510148,20000.0,0.08
-1,baseline,ok,1.0,288,csi500,"(20, 60, 120)",1,20,5,20,0.12,4,15,0.3,0.008,0.12,0.6,0.35,0.5,0.01,0.75,1.5,False,,True,True,False,2020-01-02,2026-03-16,0.06641105713234108,2.576408009944262,-2.509996952811921,0.010860762725673823,0.016698985684699526,0.6552355504311164,0.829632902645451,0.024772375011200554,0.43842234427515525,0.3426666666666667,2.176,6.9154095056379,379,4007.21386766,-1.0711978036705174,196,191,188,3,0.9744897959183674,0.4095744680851064,0.017798688441843697,-0.030789792564730967,1.4374542364369949,20000.0,
